100	100	0.5	500	248	
100	100	0.5	500	872	
100	100	0.5	900	147	
100	100	0.5	100	899	
100	100	0.5	100	86	
100	100	0.5	900	37	
100	100	0.5	900	527	
100	100	0.5	100	735	
100	100	0.5	900	458	
100	100	0.5	900	629	
100	100	0.5	900	428	
100	100	0.5	900	60	
100	100	0.5	900	101	
100	100	0.5	100	995	
100	100	0.5	100	550	
100	100	0.5	100	215	
100	100	0.5	100	584	
100	100	0.5	900	897	
100	100	0.5	100	500	
100	100	0.5	500	202	
100	100	0.5	900	589	
100	100	0.5	500	992	
100	100	0.5	100	753	
100	100	0.5	900	176	
100	100	0.5	900	891	
100	100	0.5	900	608	
100	100	0.5	100	23	
100	100	0.5	500	418	
100	100	0.5	100	178	
100	100	0.5	500	227	
100	100	0.5	900	820	
100	100	0.5	900	739	
100	100	0.5	100	677	
100	100	0.5	900	989	
100	100	0.5	500	401	
100	100	0.5	900	780	
100	100	0.5	500	643	
100	100	0.5	500	655	
100	100	0.5	100	454	
100	100	0.5	500	152	
100	100	0.5	100	302	
100	100	0.5	900	331	
100	100	0.5	900	97	
100	100	0.5	100	385	
100	100	0.5	900	614	
100	100	0.5	100	418	
100	100	0.5	500	13	
100	100	0.5	100	797	
100	100	0.5	900	844	
100	100	0.5	900	735	
100	100	0.5	900	309	
100	100	0.5	500	689	
100	100	0.5	100	81	
100	100	0.5	100	583	
100	100	0.5	900	677	
100	100	0.5	900	710	
100	100	0.5	100	867	
100	100	0.5	900	647	
100	100	0.5	500	292	
100	100	0.5	900	353	
100	100	0.5	500	766	
100	100	0.5	100	983	
100	100	0.5	900	826	
100	100	0.5	500	14	
100	100	0.5	900	276	
100	100	0.5	100	904	
100	100	0.5	900	628	
100	100	0.5	900	733	
100	100	0.5	500	158	
100	100	0.5	100	245	
100	100	0.5	900	659	
100	100	0.5	500	363	
100	100	0.5	100	211	
100	100	0.5	900	223	
100	100	0.5	900	197	
100	100	0.5	100	531	
100	100	0.5	100	455	
100	100	0.5	100	619	
100	100	0.5	900	533	
100	100	0.5	900	882	
100	100	0.5	100	124	
100	100	0.5	500	857	
100	100	0.5	100	528	
100	100	0.5	500	719	
100	100	0.5	500	913	
100	100	0.5	900	361	
100	100	0.5	100	808	
100	100	0.5	100	788	
100	100	0.5	500	31	
100	100	0.5	500	265	
100	100	0.5	500	140	
100	100	0.5	100	313	
100	100	0.5	100	292	
100	100	0.5	500	684	
100	100	0.5	500	610	
100	100	0.5	100	237	
100	100	0.5	900	752	
100	100	0.5	900	64	
100	100	0.5	900	520	
100	100	0.5	900	87	
100	100	0.5	500	635	
100	100	0.5	100	765	
100	100	0.5	900	953	
100	100	0.5	900	834	
100	100	0.5	100	799	
100	100	0.5	100	953	
100	100	0.5	900	422	
100	100	0.5	100	907	
100	100	0.5	500	236	
100	100	0.5	100	921	
100	100	0.5	900	76	
100	100	0.5	500	452	
100	100	0.5	100	383	
100	100	0.5	900	957	
100	100	0.5	100	623	
100	100	0.5	500	253	
100	100	0.5	900	349	
100	100	0.5	100	989	
100	100	0.5	900	543	
100	100	0.5	100	5	
100	100	0.5	100	386	
100	100	0.5	100	770	
100	100	0.5	100	169	
100	100	0.5	100	518	
100	100	0.5	900	597	
100	100	0.5	500	839	
100	100	0.5	500	171	
100	100	0.5	100	837	
100	100	0.5	500	810	
100	100	0.5	100	543	
100	100	0.5	900	221	
100	100	0.5	500	650	
100	100	0.5	100	250	
100	100	0.5	100	894	
100	100	0.5	900	949	
100	100	0.5	500	10	
100	100	0.5	100	721	
100	100	0.5	500	678	
100	100	0.5	900	190	
100	100	0.5	900	273	
100	100	0.5	900	239	
100	100	0.5	100	541	
100	100	0.5	500	529	
100	100	0.5	900	796	
100	100	0.5	500	572	
100	100	0.5	100	251	
100	100	0.5	500	581	
100	100	0.5	900	566	
100	100	0.5	500	94	
100	100	0.5	500	70	
100	100	0.5	100	922	
100	100	0.5	100	268	
100	100	0.5	100	240	
100	100	0.5	900	207	
100	100	0.5	900	300	
100	100	0.5	900	867	
100	100	0.5	100	43	
100	100	0.5	100	159	
100	100	0.5	500	188	
100	100	0.5	900	961	
100	100	0.5	100	781	
100	100	0.5	500	548	
100	100	0.5	100	602	
100	100	0.5	900	904	
100	100	0.5	900	337	
100	100	0.5	500	250	
100	100	0.5	100	936	
100	100	0.5	500	120	
100	100	0.5	100	716	
100	100	0.5	900	73	
100	100	0.5	500	782	
100	100	0.5	100	950	
100	100	0.5	500	559	
100	100	0.5	500	48	
100	100	0.5	100	146	
100	100	0.5	100	70	
100	100	0.5	900	531	
100	100	0.5	500	833	
100	100	0.5	900	711	
100	100	0.5	100	450	
100	100	0.5	900	20	
100	100	0.5	900	8	
100	100	0.5	900	367	
100	100	0.5	500	825	
100	100	0.5	500	103	
100	100	0.5	900	779	
100	100	0.5	900	142	
100	100	0.5	500	906	
100	100	0.5	900	982	
100	100	0.5	100	173	
100	100	0.5	500	966	
100	100	0.5	500	652	
100	100	0.5	100	961	
100	100	0.5	900	166	
100	100	0.5	500	35	
100	100	0.5	500	743	
100	100	0.5	900	923	
100	100	0.5	900	708	
100	100	0.5	500	755	
100	100	0.5	900	936	
100	100	0.5	900	164	
100	100	0.5	100	154	
100	100	0.5	100	874	
100	100	0.5	900	181	
100	100	0.5	900	174	
100	100	0.5	500	192	
100	100	0.5	900	534	
100	100	0.5	500	220	
100	100	0.5	500	935	
100	100	0.5	500	910	
100	100	0.5	500	96	
100	100	0.5	100	381	
100	100	0.5	900	690	
100	100	0.5	100	46	
100	100	0.5	900	890	
100	100	0.5	500	3	
100	100	0.5	900	660	
100	100	0.5	100	836	
100	100	0.5	900	266	
100	100	0.5	500	841	
100	100	0.5	100	161	
100	100	0.5	500	983	
100	100	0.5	100	727	
100	100	0.5	900	436	
100	100	0.5	100	229	
100	100	0.5	100	16	
100	100	0.5	900	433	
100	100	0.5	500	792	
100	100	0.5	100	667	
100	100	0.5	500	685	
100	100	0.5	500	775	
100	100	0.5	900	928	
100	100	0.5	100	625	
100	100	0.5	100	890	
100	100	0.5	900	657	
100	100	0.5	100	354	
100	100	0.5	500	778	
100	100	0.5	100	94	
100	100	0.5	900	451	
100	100	0.5	100	717	
100	100	0.5	500	275	
100	100	0.5	500	551	
100	100	0.5	500	605	
100	100	0.5	100	718	
100	100	0.5	100	297	
100	100	0.5	500	18	
100	100	0.5	500	763	
100	100	0.5	900	600	
100	100	0.5	900	634	
100	100	0.5	500	329	
100	100	0.5	500	577	
100	100	0.5	500	11	
100	100	0.5	500	540	
100	100	0.5	100	682	
100	100	0.5	100	77	
100	100	0.5	900	753	
100	100	0.5	900	442	
100	100	0.5	100	786	
100	100	0.5	500	975	
100	100	0.5	100	414	
100	100	0.5	900	153	
100	100	0.5	100	911	
100	100	0.5	100	220	
100	100	0.5	500	108	
100	100	0.5	100	627	
100	100	0.5	900	683	
100	100	0.5	500	142	
100	100	0.5	500	735	
100	100	0.5	100	441	
100	100	0.5	500	583	
100	100	0.5	500	747	
100	100	0.5	500	117	
100	100	0.5	900	154	
100	100	0.5	500	930	
100	100	0.5	500	662	
100	100	0.5	900	768	
100	100	0.5	100	553	
100	100	0.5	500	128	
100	100	0.5	100	270	
100	100	0.5	100	253	
100	100	0.5	100	299	
100	100	0.5	100	471	
100	100	0.5	100	838	
100	100	0.5	900	850	
100	100	0.5	500	342	
100	100	0.5	500	770	
100	100	0.5	100	22	
100	100	0.5	900	410	
100	100	0.5	500	501	
100	100	0.5	500	895	
100	100	0.5	500	106	
100	100	0.5	900	497	
100	100	0.5	500	394	
100	100	0.5	900	186	
100	100	0.5	500	883	
100	100	0.5	500	499	
100	100	0.5	900	489	
100	100	0.5	100	946	
100	100	0.5	500	39	
100	100	0.5	500	474	
100	100	0.5	500	603	
100	100	0.5	500	376	
100	100	0.5	100	4	
100	100	0.5	900	308	
100	100	0.5	900	580	
100	100	0.5	900	303	
100	100	0.5	100	456	
100	100	0.5	900	764	
100	100	0.5	900	385	
100	100	0.5	500	931	
100	100	0.5	900	464	
100	100	0.5	500	628	
100	100	0.5	500	385	
100	100	0.5	900	827	
100	100	0.5	100	82	
100	100	0.5	900	33	
100	100	0.5	500	304	
100	100	0.5	900	809	
100	100	0.5	100	800	
100	100	0.5	500	457	
100	100	0.5	500	326	
100	100	0.5	500	932	
100	100	0.5	900	856	
100	100	0.5	100	849	
100	100	0.5	500	334	
100	100	0.5	100	571	
100	100	0.5	500	153	
100	100	0.5	900	503	
100	100	0.5	500	300	
100	100	0.5	100	170	
100	100	0.5	900	187	
100	100	0.5	100	844	
100	100	0.5	100	750	
100	100	0.5	900	57	
100	100	0.5	100	393	
100	100	0.5	900	184	
100	100	0.5	900	756	
100	100	0.5	500	2	
100	100	0.5	100	103	
100	100	0.5	100	475	
100	100	0.5	100	928	
100	100	0.5	100	580	
100	100	0.5	500	846	
100	100	0.5	500	434	
100	100	0.5	500	237	
100	100	0.5	900	772	
100	100	0.5	900	606	
100	100	0.5	900	446	
100	100	0.5	500	135	
100	100	0.5	500	608	
100	100	0.5	500	77	
100	100	0.5	900	603	
100	100	0.5	500	347	
100	100	0.5	100	33	
100	100	0.5	900	576	
100	100	0.5	100	722	
100	100	0.5	900	987	
100	100	0.5	500	318	
100	100	0.5	900	994	
100	100	0.5	500	745	
100	100	0.5	500	513	
100	100	0.5	900	910	
100	100	0.5	500	523	
100	100	0.5	900	18	
100	100	0.5	100	373	
100	100	0.5	900	83	
100	100	0.5	500	868	
100	100	0.5	500	63	
100	100	0.5	500	707	
100	100	0.5	500	972	
100	100	0.5	500	101	
100	100	0.5	500	569	
100	100	0.5	100	247	
100	100	0.5	900	162	
100	100	0.5	900	323	
100	100	0.5	900	639	
100	100	0.5	100	609	
100	100	0.5	500	885	
100	100	0.5	100	758	
100	100	0.5	900	426	
100	100	0.5	100	915	
100	100	0.5	500	615	
100	100	0.5	100	663	
100	100	0.5	100	685	
100	100	0.5	500	441	
100	100	0.5	500	927	
100	100	0.5	500	145	
100	100	0.5	900	522	
100	100	0.5	100	564	
100	100	0.5	100	933	
100	100	0.5	100	985	
100	100	0.5	500	443	
100	100	0.5	100	291	
100	100	0.5	900	386	
100	100	0.5	100	290	
100	100	0.5	900	99	
100	100	0.5	500	993	
100	100	0.5	900	217	
100	100	0.5	500	291	
100	100	0.5	900	977	
100	100	0.5	500	40	
100	100	0.5	500	281	
100	100	0.5	500	999	
100	100	0.5	100	365	
100	100	0.5	500	167	
100	100	0.5	500	174	
100	100	0.5	100	499	
100	100	0.5	500	8	
100	100	0.5	500	472	
100	100	0.5	100	569	
100	100	0.5	500	45	
100	100	0.5	900	42	
100	100	0.5	500	15	
100	100	0.5	900	312	
100	100	0.5	900	911	
100	100	0.5	100	901	
100	100	0.5	900	178	
100	100	0.5	900	196	
100	100	0.5	100	848	
100	100	0.5	100	301	
100	100	0.5	100	238	
100	100	0.5	900	359	
100	100	0.5	900	128	
100	100	0.5	100	501	
100	100	0.5	500	738	
100	100	0.5	500	715	
100	100	0.5	500	389	
100	100	0.5	100	20	
100	100	0.5	100	828	
100	100	0.5	900	145	
100	100	0.5	900	158	
100	100	0.5	500	619	
100	100	0.5	500	633	
100	100	0.5	500	717	
100	100	0.5	100	821	
100	100	0.5	100	767	
100	100	0.5	900	719	
100	100	0.5	500	582	
100	100	0.5	500	388	
100	100	0.5	100	134	
100	100	0.5	900	956	
100	100	0.5	100	337	
100	100	0.5	500	339	
100	100	0.5	500	802	
100	100	0.5	100	147	
100	100	0.5	900	669	
100	100	0.5	900	472	
100	100	0.5	500	424	
100	100	0.5	100	117	
100	100	0.5	500	674	
100	100	0.5	900	401	
100	100	0.5	900	435	
100	100	0.5	900	321	
100	100	0.5	100	703	
100	100	0.5	900	72	
100	100	0.5	500	467	
100	100	0.5	900	582	
100	100	0.5	500	594	
100	100	0.5	900	170	
100	100	0.5	100	811	
100	100	0.5	900	318	
100	100	0.5	100	780	
100	100	0.5	900	518	
100	100	0.5	100	917	
100	100	0.5	100	191	
100	100	0.5	500	571	
100	100	0.5	500	51	
100	100	0.5	100	842	
100	100	0.5	500	556	
100	100	0.5	500	892	
100	100	0.5	900	617	
100	100	0.5	500	54	
100	100	0.5	500	222	
100	100	0.5	500	692	
100	100	0.5	900	208	
100	100	0.5	900	862	
100	100	0.5	900	736	
100	100	0.5	500	12	
100	100	0.5	500	430	
100	100	0.5	900	565	
100	100	0.5	100	172	
100	100	0.5	900	991	
100	100	0.5	500	541	
100	100	0.5	100	118	
100	100	0.5	900	483	
100	100	0.5	100	688	
100	100	0.5	500	977	
100	100	0.5	100	260	
100	100	0.5	500	699	
100	100	0.5	500	828	
100	100	0.5	900	504	
100	100	0.5	500	886	
100	100	0.5	900	652	
100	100	0.5	100	278	
100	100	0.5	500	476	
100	100	0.5	100	818	
100	100	0.5	900	787	
100	100	0.5	500	448	
100	100	0.5	500	219	
100	100	0.5	100	364	
100	100	0.5	900	325	
100	100	0.5	900	525	
100	100	0.5	500	446	
100	100	0.5	900	319	
100	100	0.5	100	399	
100	100	0.5	100	554	
100	100	0.5	500	266	
100	100	0.5	100	78	
100	100	0.5	100	852	
100	100	0.5	900	915	
100	100	0.5	900	939	
100	100	0.5	500	716	
100	100	0.5	500	261	
100	100	0.5	500	733	
100	100	0.5	900	728	
100	100	0.5	100	335	
100	100	0.5	500	840	
100	100	0.5	500	303	
100	100	0.5	500	259	
100	100	0.5	900	475	
100	100	0.5	900	481	
100	100	0.5	900	700	
100	100	0.5	900	429	
100	100	0.5	100	449	
100	100	0.5	500	442	
100	100	0.5	500	636	
100	100	0.5	100	850	
100	100	0.5	900	114	
100	100	0.5	500	373	
100	100	0.5	500	232	
100	100	0.5	500	91	
100	100	0.5	500	520	
100	100	0.5	500	982	
100	100	0.5	900	794	
100	100	0.5	500	156	
100	100	0.5	500	403	
100	100	0.5	100	909	
100	100	0.5	900	951	
100	100	0.5	500	463	
100	100	0.5	100	873	
100	100	0.5	500	306	
100	100	0.5	500	114	
100	100	0.5	900	138	
100	100	0.5	500	333	
100	100	0.5	100	771	
100	100	0.5	900	322	
100	100	0.5	100	175	
100	100	0.5	100	243	
100	100	0.5	100	284	
100	100	0.5	100	675	
100	100	0.5	500	461	
100	100	0.5	900	715	
100	100	0.5	500	547	
100	100	0.5	900	594	
100	100	0.5	900	747	
100	100	0.5	900	253	
100	100	0.5	900	291	
100	100	0.5	500	451	
100	100	0.5	100	559	
100	100	0.5	100	586	
100	100	0.5	500	462	
100	100	0.5	500	468	
100	100	0.5	900	655	
100	100	0.5	900	215	
100	100	0.5	900	667	
100	100	0.5	100	443	
100	100	0.5	100	631	
100	100	0.5	100	833	
100	100	0.5	500	777	
100	100	0.5	900	561	
100	100	0.5	900	357	
100	100	0.5	100	244	
100	100	0.5	500	708	
100	100	0.5	100	248	
100	100	0.5	500	589	
100	100	0.5	500	985	
100	100	0.5	900	27	
100	100	0.5	100	273	
100	100	0.5	500	235	
100	100	0.5	900	893	
100	100	0.5	500	527	
100	100	0.5	900	720	
100	100	0.5	900	55	
100	100	0.5	500	971	
100	100	0.5	500	218	
100	100	0.5	500	301	
100	100	0.5	900	633	
100	100	0.5	500	97	
100	100	0.5	900	962	
100	100	0.5	500	496	
100	100	0.5	100	321	
100	100	0.5	900	622	
100	100	0.5	100	389	
100	100	0.5	500	1	
100	100	0.5	900	408	
100	100	0.5	900	7	
100	100	0.5	100	595	
100	100	0.5	100	679	
100	100	0.5	100	198	
100	100	0.5	900	383	
100	100	0.5	100	332	
100	100	0.5	500	332	
100	100	0.5	900	697	
100	100	0.5	900	334	
100	100	0.5	500	920	
100	100	0.5	900	346	
100	100	0.5	900	394	
100	100	0.5	900	487	
100	100	0.5	500	422	
100	100	0.5	900	810	
100	100	0.5	500	487	
100	100	0.5	500	919	
100	100	0.5	100	762	
100	100	0.5	100	280	
100	100	0.5	500	183	
100	100	0.5	100	416	
100	100	0.5	500	823	
100	100	0.5	100	495	
100	100	0.5	500	124	
100	100	0.5	900	619	
100	100	0.5	100	654	
100	100	0.5	100	908	
100	100	0.5	500	741	
100	100	0.5	900	557	
100	100	0.5	900	966	
100	100	0.5	100	817	
100	100	0.5	500	508	
100	100	0.5	100	119	
100	100	0.5	500	751	
100	100	0.5	900	932	
100	100	0.5	500	375	
100	100	0.5	500	274	
100	100	0.5	900	200	
100	100	0.5	900	846	
100	100	0.5	100	326	
100	100	0.5	900	721	
100	100	0.5	500	160	
100	100	0.5	500	166	
100	100	0.5	500	860	
100	100	0.5	900	161	
100	100	0.5	100	739	
100	100	0.5	500	870	
100	100	0.5	500	189	
100	100	0.5	100	886	
100	100	0.5	900	470	
100	100	0.5	100	779	
100	100	0.5	500	739	
100	100	0.5	500	595	
100	100	0.5	500	710	
100	100	0.5	100	774	
100	100	0.5	100	89	
100	100	0.5	500	444	
100	100	0.5	100	263	
100	100	0.5	500	836	
100	100	0.5	500	123	
100	100	0.5	100	269	
100	100	0.5	500	772	
100	100	0.5	100	262	
100	100	0.5	100	395	
100	100	0.5	100	472	
100	100	0.5	100	448	
100	100	0.5	100	835	
100	100	0.5	100	54	
100	100	0.5	500	92	
100	100	0.5	500	197	
100	100	0.5	100	647	
100	100	0.5	100	793	
100	100	0.5	100	137	
100	100	0.5	100	488	
100	100	0.5	900	612	
100	100	0.5	500	942	
100	100	0.5	500	597	
100	100	0.5	900	430	
100	100	0.5	100	964	
100	100	0.5	100	593	
100	100	0.5	500	549	
100	100	0.5	900	624	
100	100	0.5	900	930	
100	100	0.5	500	341	
100	100	0.5	100	3	
100	100	0.5	500	327	
100	100	0.5	900	92	
100	100	0.5	900	12	
100	100	0.5	100	57	
100	100	0.5	100	241	
100	100	0.5	500	176	
100	100	0.5	100	809	
100	100	0.5	500	853	
100	100	0.5	500	477	
100	100	0.5	100	419	
100	100	0.5	900	803	
100	100	0.5	100	882	
100	100	0.5	100	189	
100	100	0.5	900	845	
100	100	0.5	100	483	
100	100	0.5	500	484	
100	100	0.5	900	317	
100	100	0.5	100	519	
100	100	0.5	500	455	
100	100	0.5	100	482	
100	100	0.5	900	480	
100	100	0.5	500	406	
100	100	0.5	900	585	
100	100	0.5	100	128	
100	100	0.5	100	696	
100	100	0.5	500	78	
100	100	0.5	500	537	
100	100	0.5	100	898	
100	100	0.5	900	229	
100	100	0.5	100	754	
100	100	0.5	500	9	
100	100	0.5	900	399	
100	100	0.5	100	424	
100	100	0.5	100	589	
100	100	0.5	500	59	
100	100	0.5	500	555	
100	100	0.5	900	63	
100	100	0.5	100	427	
100	100	0.5	500	705	
100	100	0.5	900	405	
100	100	0.5	500	131	
100	100	0.5	500	979	
100	100	0.5	100	815	
100	100	0.5	500	995	
100	100	0.5	900	765	
100	100	0.5	100	186	
100	100	0.5	900	798	
100	100	0.5	900	267	
100	100	0.5	100	195	
100	100	0.5	100	952	
100	100	0.5	900	96	
100	100	0.5	500	616	
100	100	0.5	500	215	
100	100	0.5	900	699	
100	100	0.5	500	95	
100	100	0.5	500	824	
100	100	0.5	100	978	
100	100	0.5	100	304	
100	100	0.5	100	831	
100	100	0.5	900	985	
100	100	0.5	900	988	
100	100	0.5	900	327	
100	100	0.5	900	271	
100	100	0.5	500	244	
100	100	0.5	100	331	
100	100	0.5	500	686	
100	100	0.5	500	681	
100	100	0.5	900	118	
100	100	0.5	900	980	
100	100	0.5	900	907	
100	100	0.5	100	963	
100	100	0.5	500	231	
100	100	0.5	900	19	
100	100	0.5	500	812	
100	100	0.5	900	840	
100	100	0.5	100	714	
100	100	0.5	500	331	
100	100	0.5	100	706	
100	100	0.5	500	93	
100	100	0.5	500	437	
100	100	0.5	900	740	
100	100	0.5	100	806	
100	100	0.5	100	19	
100	100	0.5	500	21	
100	100	0.5	500	491	
100	100	0.5	900	473	
100	100	0.5	100	442	
100	100	0.5	900	326	
100	100	0.5	500	262	
100	100	0.5	500	874	
100	100	0.5	500	688	
100	100	0.5	100	8	
100	100	0.5	500	464	
100	100	0.5	900	960	
100	100	0.5	900	860	
100	100	0.5	100	370	
100	100	0.5	100	210	
100	100	0.5	100	461	
100	100	0.5	100	807	
100	100	0.5	900	630	
100	100	0.5	900	770	
100	100	0.5	100	271	
100	100	0.5	500	877	
100	100	0.5	900	257	
100	100	0.5	500	722	
100	100	0.5	100	155	
100	100	0.5	100	734	
100	100	0.5	900	491	
100	100	0.5	500	294	
100	100	0.5	900	243	
100	100	0.5	100	167	
100	100	0.5	100	136	
100	100	0.5	100	41	
100	100	0.5	900	445	
100	100	0.5	900	339	
100	100	0.5	500	243	
100	100	0.5	900	171	
100	100	0.5	100	162	
100	100	0.5	900	686	
100	100	0.5	900	541	
100	100	0.5	100	104	
100	100	0.5	500	61	
100	100	0.5	100	822	
100	100	0.5	100	824	
100	100	0.5	900	182	
100	100	0.5	500	113	
100	100	0.5	900	777	
100	100	0.5	500	485	
100	100	0.5	900	423	
100	100	0.5	100	851	
100	100	0.5	100	138	
100	100	0.5	500	586	
100	100	0.5	100	314	
100	100	0.5	100	723	
100	100	0.5	900	298	
100	100	0.5	900	538	
100	100	0.5	900	698	
100	100	0.5	100	228	
100	100	0.5	100	219	
100	100	0.5	500	399	
100	100	0.5	100	398	
100	100	0.5	100	282	
100	100	0.5	900	432	
100	100	0.5	900	256	
100	100	0.5	100	710	
100	100	0.5	100	88	
100	100	0.5	900	465	
100	100	0.5	900	992	
100	100	0.5	900	272	
100	100	0.5	900	328	
100	100	0.5	900	102	
100	100	0.5	100	346	
100	100	0.5	900	407	
100	100	0.5	900	974	
100	100	0.5	100	468	
100	100	0.5	100	343	
100	100	0.5	900	806	
100	100	0.5	100	451	
100	100	0.5	900	979	
100	100	0.5	500	378	
100	100	0.5	900	219	
100	100	0.5	100	743	
100	100	0.5	500	528	
100	100	0.5	100	590	
100	100	0.5	500	316	
100	100	0.5	500	507	
100	100	0.5	100	855	
100	100	0.5	100	794	
100	100	0.5	500	621	
100	100	0.5	100	322	
100	100	0.5	500	125	
100	100	0.5	100	960	
100	100	0.5	500	543	
100	100	0.5	900	134	
100	100	0.5	900	938	
100	100	0.5	500	880	
100	100	0.5	100	439	
100	100	0.5	500	405	
100	100	0.5	500	161	
100	100	0.5	900	441	
100	100	0.5	900	529	
100	100	0.5	900	218	
100	100	0.5	500	104	
100	100	0.5	500	531	
100	100	0.5	900	947	
100	100	0.5	100	496	
100	100	0.5	100	856	
100	100	0.5	100	497	
100	100	0.5	100	869	
100	100	0.5	500	663	
100	100	0.5	500	400	
100	100	0.5	900	113	
100	100	0.5	500	627	
100	100	0.5	500	607	
100	100	0.5	500	955	
100	100	0.5	900	981	
100	100	0.5	900	380	
100	100	0.5	100	598	
100	100	0.5	500	897	
100	100	0.5	500	58	
100	100	0.5	100	66	
100	100	0.5	100	160	
100	100	0.5	900	609	
100	100	0.5	100	480	
100	100	0.5	500	680	
100	100	0.5	500	260	
100	100	0.5	500	504	
100	100	0.5	500	79	
100	100	0.5	500	4	
100	100	0.5	100	859	
100	100	0.5	900	104	
100	100	0.5	500	519	
100	100	0.5	500	49	
100	100	0.5	100	97	
100	100	0.5	500	415	
100	100	0.5	900	692	
100	100	0.5	500	658	
100	100	0.5	500	712	
100	100	0.5	900	895	
100	100	0.5	100	444	
100	100	0.5	900	90	
100	100	0.5	500	269	
100	100	0.5	900	884	
100	100	0.5	100	51	
100	100	0.5	100	407	
100	100	0.5	500	490	
100	100	0.5	500	147	
100	100	0.5	500	671	
100	100	0.5	900	365	
100	100	0.5	500	211	
100	100	0.5	500	449	
100	100	0.5	900	881	
100	100	0.5	900	275	
100	100	0.5	900	31	
100	100	0.5	500	535	
100	100	0.5	900	741	
100	100	0.5	100	991	
100	100	0.5	500	272	
100	100	0.5	900	654	
100	100	0.5	100	139	
100	100	0.5	900	877	
100	100	0.5	500	80	
100	100	0.5	900	194	
100	100	0.5	500	679	
100	100	0.5	500	343	
100	100	0.5	500	591	
100	100	0.5	100	158	
100	100	0.5	900	899	
100	100	0.5	100	44	
100	100	0.5	500	945	
100	100	0.5	900	499	
100	100	0.5	100	106	
100	100	0.5	900	650	
100	100	0.5	100	125	
100	100	0.5	500	851	
100	100	0.5	100	777	
100	100	0.5	500	165	
100	100	0.5	100	140	
100	100	0.5	500	481	
100	100	0.5	900	673	
100	100	0.5	100	338	
100	100	0.5	900	167	
100	100	0.5	100	819	
100	100	0.5	500	168	
